source	edge_type	destination
part of	narrow_mappings	RXNORM:ingredients_of
part of	narrow_mappings	RXNORM:precise_ingredient_of
part of	narrow_mappings	SNOMED:active_ingredient_of
part of	narrow_mappings	SNOMED:basis_of_strength_substance_of
part of	narrow_mappings	SNOMED:component_of
part of	narrow_mappings	SNOMED:direct_substance_of
part of	narrow_mappings	SNOMED:during
part of	narrow_mappings	SNOMED:focus_of
part of	narrow_mappings	SNOMED:has_dependent
part of	narrow_mappings	SNOMED:part_anatomy_structure_of
part of	narrow_mappings	SNOMED:precise_active_ingredient_of
part of	narrow_mappings	UBERON:subdivision_of
part of	narrow_mappings	UMLS:component_of
part of	narrow_mappings	UMLS:has_owning_affiliate
part of	narrow_mappings	UMLS:owning_subsection_of
part of	narrow_mappings	VANDF:ingredient_of
part of	is_a	overlaps
part of	broad_mappings	RO:0001018
part of	broad_mappings	FMA:contained_in
part of	broad_mappings	RXNORM:contained_in
part of	inverse	has part
has input	in_subset	translator_minimal
has input	exact_mappings	RO:0002233
has input	exact_mappings	SEMMEDDB:USES
has input	narrow_mappings	LOINC:has_fragments_for_synonyms
has input	narrow_mappings	LOINC:has_system
has input	narrow_mappings	PathWhiz:has_left_element
has input	narrow_mappings	RO:0002590
has input	narrow_mappings	RO:0004009
has input	narrow_mappings	SNOMED:has_finding_method
has input	narrow_mappings	SNOMED:has_precondition
has input	narrow_mappings	SNOMED:has_specimen_source_identity
has input	narrow_mappings	SNOMED:has_specimen_substance
has input	narrow_mappings	SNOMED:uses_access_device
has input	narrow_mappings	SNOMED:uses_device
has input	narrow_mappings	SNOMED:uses_energy
has input	narrow_mappings	SNOMED:uses_substance
has input	is_a	has participant
is input of	in_subset	translator_minimal
is input of	exact_mappings	RO:0002352
is input of	is_a	participates in
is input of	inverse	has input
has output	in_subset	translator_minimal
has output	exact_mappings	RO:0002234
has output	narrow_mappings	NCIT:R31
has output	narrow_mappings	OBI:0000299
has output	narrow_mappings	PathWhiz:has_right_element
has output	narrow_mappings	RO:0002296
has output	narrow_mappings	RO:0002297
has output	narrow_mappings	RO:0002298
has output	narrow_mappings	RO:0002299
has output	narrow_mappings	RO:0002588
has output	narrow_mappings	RO:0004008
has output	is_a	has participant
is output of	in_subset	translator_minimal
is output of	exact_mappings	RO:0002353
is output of	narrow_mappings	RO:0002354
is output of	is_a	participates in
is output of	inverse	has output
has participant	in_subset	translator_minimal
has participant	close_mappings	WIKIDATA_PROPERTY:P2283
has participant	exact_mappings	RO:0000057
has participant	exact_mappings	RO:has_participant
has participant	narrow_mappings	BFO:0000167
has participant	narrow_mappings	LOINC:has_subject
has participant	narrow_mappings	NCIT:process_involves_gene
has participant	narrow_mappings	NBO-PROPERTY:has_participant
has participant	narrow_mappings	PathWhiz:has_bound
has participant	narrow_mappings	PathWhiz:has_compound
has participant	narrow_mappings	PathWhiz:has_element_collection
has participant	narrow_mappings	PathWhiz:has_enzyme
has participant	narrow_mappings	OBI:0000293
has participant	narrow_mappings	PathWhiz:has_nucleic_acid
has participant	narrow_mappings	PathWhiz:has_protein
has participant	narrow_mappings	PathWhiz:has_reaction
has participant	narrow_mappings	RO:0002565
has participant	narrow_mappings	RO:0004007
has participant	narrow_mappings	RO:0004020
has participant	narrow_mappings	RO:0004021
has participant	narrow_mappings	SNOMED:has_indirect_device
has participant	narrow_mappings	SNOMED:has_procedure_device
has participant	narrow_mappings	SNOMED:has_recipient_category
has participant	is_a	related to at instance level
catalyzes	exact_mappings	RO:0002327
catalyzes	is_a	participates in
has catalyst	is_a	has participant
has catalyst	inverse	catalyzes
has substrate	is_a	has participant
is substrate of	is_a	participates in
is substrate of	inverse	has substrate
participates in	in_subset	translator_minimal
participates in	exact_mappings	RO:0000056
participates in	exact_mappings	BFO:0000056
participates in	narrow_mappings	DRUGBANK:pathway
participates in	narrow_mappings	HMDB:in_pathway
participates in	narrow_mappings	LOINC:is_given_pharmaceutical_substance_for
participates in	narrow_mappings	NCIT:R130
participates in	narrow_mappings	NCIT:R37
participates in	narrow_mappings	NCIT:R131
participates in	narrow_mappings	NCIT:R51
participates in	narrow_mappings	NCIT:R53
participates in	narrow_mappings	OBI:0000295
participates in	narrow_mappings	RO:0002216
participates in	narrow_mappings	RO:0002505
participates in	narrow_mappings	SNOMED:has_direct_device
participates in	is_a	related to at instance level
participates in	inverse	has participant
involved in	in_subset	translator_minimal
actively involved in	in_subset	translator_minimal
involved in	exact_mappings	RO:0002331
actively involved in	exact_mappings	RO:0002331
involved in	narrow_mappings	NBO-PROPERTY:by_means
actively involved in	narrow_mappings	NBO-PROPERTY:by_means
involved in	narrow_mappings	orphanet:317348
actively involved in	narrow_mappings	orphanet:317348
involved in	narrow_mappings	orphanet:317349
actively involved in	narrow_mappings	orphanet:317349
involved in	narrow_mappings	orphanet:327767
actively involved in	narrow_mappings	orphanet:327767
involved in	narrow_mappings	RO:0002503
actively involved in	narrow_mappings	RO:0002503
involved in	is_a	participates in
actively involved in	is_a	participates in
actively involves	in_subset	translator_minimal
actively involves	is_a	has participant
actively involves	inverse	actively involved in
capable of	in_subset	translator_minimal
capable of	exact_mappings	RO:0002215
capable of	narrow_mappings	NCIT:R52
capable of	narrow_mappings	RO:0002500
capable of	is_a	actively involved in
can be carried out by	is_a	actively involves
can be carried out by	inverse	capable of
enables	in_subset	translator_minimal
enables	exact_mappings	RO:0002327
enables	is_a	participates in
enables	inverse	enabled by
enabled by	in_subset	translator_minimal
enabled by	exact_mappings	RO:0002333
enabled by	is_a	has participant
enabled by	inverse	enables
is normal cell origin of disease	in_subset	translator_minimal
may be normal cell origin of disease	in_subset	translator_minimal
derives into	in_subset	translator_minimal
is normal cell origin of disease	exact_mappings	RO:0001001
may be normal cell origin of disease	exact_mappings	RO:0001001
derives into	exact_mappings	RO:0001001
is normal cell origin of disease	exact_mappings	SEMMEDDB:CONVERTS_TO
may be normal cell origin of disease	exact_mappings	SEMMEDDB:CONVERTS_TO
derives into	exact_mappings	SEMMEDDB:CONVERTS_TO
is normal cell origin of disease	exact_mappings	FMA:derives
may be normal cell origin of disease	exact_mappings	FMA:derives
derives into	exact_mappings	FMA:derives
is normal cell origin of disease	is_a	related to at instance level
may be normal cell origin of disease	is_a	related to at instance level
derives into	is_a	related to at instance level
is normal cell origin of disease	inverse	derives from
may be normal cell origin of disease	inverse	derives from
derives into	inverse	derives from
derives from	in_subset	translator_minimal
derives from	in_subset	samples
derives from	exact_mappings	RO:0001000
derives from	exact_mappings	FMA:derives_from
derives from	exact_mappings	DOID-PROPERTY:derives_from
derives from	narrow_mappings	CHEBI:has_functional_parent
derives from	narrow_mappings	SNOMED:has_specimen_source_topography
derives from	is_a	related to at instance level
derives from	inverse	derives into
is metabolite of	in_subset	translator_minimal
is metabolite of	exact_mappings	CHEBI:25212
is metabolite of	is_a	derives from
is metabolite of	inverse	has metabolite
has metabolite	in_subset	translator_minimal
has metabolite	exact_mappings	CHEBI:25212
has metabolite	is_a	derives into
food component of	in_subset	translator_minimal
food component of	is_a	part of
food component of	inverse	has food component
has food component	in_subset	translator_minimal
has food component	is_a	has part
nutrient of	in_subset	translator_minimal
nutrient of	is_a	food component of
nutrient of	inverse	has nutrient
has nutrient	in_subset	translator_minimal
has nutrient	exact_mappings	WIKIDATA:Q181394
has nutrient	is_a	has food component
is active ingredient of	in_subset	translator_minimal
is active ingredient of	is_a	part of
is active ingredient of	mappings	RO:0002249
is active ingredient of	inverse	has active ingredient
has active ingredient	in_subset	translator_minimal
has active ingredient	is_a	has part
has active ingredient	mappings	RO:0002248
has active ingredient	inverse	is active ingredient of
is excipient of	in_subset	translator_minimal
is excipient of	is_a	part of
is excipient of	mappings	WIKIDATA:Q902638
is excipient of	inverse	has excipient
has excipient	in_subset	translator_minimal
has excipient	is_a	has part
has excipient	mappings	WIKIDATA:Q902638
manifestation of	in_subset	translator_minimal
manifestation of	exact_mappings	SEMMEDDB:MANIFESTATION_OF
manifestation of	exact_mappings	OMIM:manifestation_of
manifestation of	narrow_mappings	SNOMED:has_definitional_manifestation
manifestation of	is_a	related to at instance level
manifestation of	broad_mappings	WIKIDATA_PROPERTY:P1557
has manifestation	is_a	related to at instance level
has manifestation	inverse	manifestation of
mode of inheritance of	is_a	manifestation of
mode of inheritance of	inverse	has mode of inheritance
has mode of inheritance	in_subset	translator_minimal
has mode of inheritance	is_a	has manifestation
produces	in_subset	translator_minimal
produces	exact_mappings	RO:0003000
produces	exact_mappings	WIKIDATA_PROPERTY:P1056
produces	exact_mappings	SEMMEDDB:PRODUCES
produces	narrow_mappings	NCIT:R29
produces	narrow_mappings	SNOMED:has_process_output
produces	narrow_mappings	SNOMED:specimen_procedure_of
produces	is_a	related to at instance level
produces	related_mappings	GOREL:0001010
produced by	exact_mappings	RO:0003001
produced by	is_a	related to at instance level
produced by	inverse	produces
consumes	narrow_mappings	RO:0004009
consumes	is_a	has input
consumed by	is_a	is input of
consumed by	inverse	consumes
temporally related to	exact_mappings	SNOMED:temporally_related_to
temporally related to	narrow_mappings	RO:0002082
temporally related to	narrow_mappings	RO:0002083
temporally related to	narrow_mappings	RO:0002092
temporally related to	narrow_mappings	RO:0002093
temporally related to	narrow_mappings	RO:0002223
temporally related to	narrow_mappings	RO:0002224
temporally related to	narrow_mappings	RO:0002229
temporally related to	narrow_mappings	RO:0002230
temporally related to	narrow_mappings	RO:0002488
temporally related to	narrow_mappings	RO:0002489
temporally related to	narrow_mappings	RO:0002492
temporally related to	narrow_mappings	RO:0002493
temporally related to	narrow_mappings	RO:0002496
temporally related to	narrow_mappings	RO:0002497
temporally related to	is_a	related to at instance level
precedes	in_subset	translator_minimal
precedes	close_mappings	RO:0002263
precedes	close_mappings	RO:0002264
precedes	exact_mappings	BFO:0000063
precedes	exact_mappings	SEMMEDDB:PRECEDES
precedes	exact_mappings	SNOMED:occurs_before
precedes	narrow_mappings	FMA:transforms_into
precedes	narrow_mappings	RO:0002090
precedes	narrow_mappings	RO:0002411
precedes	narrow_mappings	RO:0002412
precedes	is_a	temporally related to
precedes	broad_mappings	WIKIDATA_PROPERTY:P156
precedes	inverse	preceded by
preceded by	in_subset	translator_minimal
preceded by	exact_mappings	BFO:0000062
preceded by	narrow_mappings	FMA:transforms_from
preceded by	narrow_mappings	RO:0002087
preceded by	narrow_mappings	RO:0002285
preceded by	is_a	temporally related to
preceded by	broad_mappings	GENEPIO:0001739
preceded by	inverse	precedes
has variant part	exact_mappings	GENO:0000382
has variant part	is_a	has part
variant part of	is_a	part of
variant part of	inverse	has variant part
related condition	exact_mappings	GENO:0000790
related condition	is_a	related to at instance level
gene product sequence variation encoded by gene mutant	narrow_mappings	WIKIDATA:P3433
allelic variant of	narrow_mappings	WIKIDATA:P3433
gene product variant of gene product	narrow_mappings	WIKIDATA:P3433
is sequence variant of	narrow_mappings	WIKIDATA:P3433
gene product sequence variation encoded by gene mutant	is_a	related to at instance level
allelic variant of	is_a	related to at instance level
gene product variant of gene product	is_a	related to at instance level
is sequence variant of	is_a	related to at instance level
has sequence variant	is_a	related to at instance level
has sequence variant	inverse	is sequence variant of
is missense variant of	exact_mappings	SO:0001583
is missense variant of	is_a	is sequence variant of
has missense variant	is_a	has sequence variant
has missense variant	inverse	is missense variant of
is synonymous variant of	exact_mappings	SO:0001819
is synonymous variant of	is_a	is sequence variant of
stop gained	is_a	has sequence variant
has synonymous variant	is_a	has sequence variant
stop gained	inverse	is synonymous variant of
has synonymous variant	inverse	is synonymous variant of
is nonsense variant of	is_a	is sequence variant of
is nonsense variant of	broad_mappings	SO:0002054
has nonsense variant	is_a	has sequence variant
has nonsense variant	inverse	is nonsense variant of
frameshift variant	exact_mappings	SO:0001589
start lost	exact_mappings	SO:0001589
stop lost	exact_mappings	SO:0001589
is frameshift variant of	exact_mappings	SO:0001589
frameshift variant	is_a	is sequence variant of
start lost	is_a	is sequence variant of
stop lost	is_a	is sequence variant of
is frameshift variant of	is_a	is sequence variant of
splice region variant	is_a	has sequence variant
splice acceptor variant	is_a	has sequence variant
splice donor variant	is_a	has sequence variant
has frameshift variant	is_a	has sequence variant
splice region variant	inverse	is frameshift variant of
splice acceptor variant	inverse	is frameshift variant of
splice donor variant	inverse	is frameshift variant of
has frameshift variant	inverse	is frameshift variant of
is splice site variant of	exact_mappings	SO:0001629
is splice site variant of	is_a	is sequence variant of
downstream gene variant	is_a	has sequence variant
upstream gene variant	is_a	has sequence variant
has splice site variant	is_a	has sequence variant
downstream gene variant	inverse	is splice site variant of
upstream gene variant	inverse	is splice site variant of
has splice site variant	inverse	is splice site variant of
is nearby variant of	is_a	is sequence variant of
intron variant	is_a	has sequence variant
3 prime UTR variant	is_a	has sequence variant
5 prime UTR variant	is_a	has sequence variant
